id,worth in Billion USD,age,gender,Country,image,name,industry,company_name,GDP in Billions USD
3244,7.1,62.0,Male,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcf01a7ea4316901331ab/416x416.jpg?background=000000&cropX1=815&cropX2=1979&cropY1=0&cropY2=1165,Ricardo Salinas Pliego,Fashion & Retail ," retail, media",1223.809
8428,5.7,78.0,None,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcded31358e4955ad2229/416x416.jpg?background=000000&cropX1=468&cropX2=1472&cropY1=159&cropY2=1163,Juan Francisco Beckmann Vidal,Food and Beverage , tequila,1223.809
3204,4.3,92.0,None,Mexico,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034,Jeronimo Arango,Fashion & Retail , retail,1223.809
8000,2.0,70.0,Male,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcbf031358e4955ad2203/416x416.jpg?background=000000&cropX1=176&cropX2=1009&cropY1=100&cropY2=933,Carlos Hank Rhon,Diversified , banking,1223.809
3676,1.7,50.0,None,Mexico,https://specials-images.forbesimg.com/imageserve/5a7fcc5131358e4955ad2206/416x416.jpg?background=000000&cropX1=2107&cropX2=3429&cropY1=218&cropY2=1540,Emilio Azcarraga Jean,Media & Entertainment , TV broadcasting,1223.809
7489,1.4,70.0,Male,Mexico,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854,Rufino Vigil Gonzalez,Metals & Mining , steel,1223.809
6466,6.8,61.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/58a0a4eda7ea431f321958b6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,Tsai Eng-Meng,Food and Beverage ," food, beverages",574.905
3509,3.2,92.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/043eb84050f11011246539da336bf921/416x416.jpg?background=000000&cropX1=85&cropX2=699&cropY1=0&cropY2=614,Luo Jye,Automotive , tires,574.905
7093,3.2,62.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/5a8130574bbe6f2652f5466f/416x416.jpg?background=000000&cropX1=178&cropX2=1619&cropY1=0&cropY2=1442,Daniel Tsai,Finance and Investments , finance,574.905
3583,3.2,61.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/5a8131de31358e4955ad31b5/416x416.jpg?background=000000&cropX1=7&cropX2=1209&cropY1=189&cropY2=1391,Richard Tsai,Finance and Investments , finance,574.905
6694,2.9,65.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/96ab806e62d36200e114de66f99c0377/416x416.jpg?background=000000&cropX1=0&cropX2=559&cropY1=1&cropY2=560,Tsai Hong-Tu,Finance and Investments , finance,574.905
9462,1.9,65.0,None,Taiwan,https://specials-images.forbesimg.com/imageserve/f4cb868a137553c6a43b596e943a94c4/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746,Liao Long-Shing,Manufacturing , petrochemicals,574.905
2411,1.9,89.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/88d16c4c04348bd19f4607c4607e09f4/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=23&cropY2=766,Lin Shu-Hong,Manufacturing , petrochemicals,574.905
6565,1.4,74.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Chao Teng-Hsiung,Real Estate , real estate,574.905
5519,1.3,,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756,Archie Hwang,Technology , semiconductors,574.905
3815,1.0,86.0,Male,Taiwan,https://specials-images.forbesimg.com/imageserve/5a813145a7ea4316901340f8/416x416.jpg?background=000000&cropX1=5&cropX2=2449&cropY1=0&cropY2=2446,Morris Chang,Technology , semiconductors,574.905
6007,6.0,61.0,None,Australia,https:http://specials-images.forbesimg.com/imageserve/57d8881f4bbe6f6781c4f08c/416x416.jpg?background=000000&cropX1=188&cropX2=470&cropY1=216&cropY2=498,Vivek Chaand Sehgal,Automotive , auto parts,1432.195
6545,5.9,87.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/5a7a522a31358e4955acc824/416x416.jpg?background=000000&cropX1=485&cropX2=4136&cropY1=0&cropY2=3648,Frank Lowy,Real Estate , shopping malls,1432.195
1814,5.5,58.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/59f740c331358e542c046b95/416x416.jpg?background=000000&cropX1=69&cropX2=930&cropY1=93&cropY2=954,Anthony Pratt,Manufacturing , manufacturing,1432.195
5811,4.4,56.0,None,Australia,https://specials-images.forbesimg.com/imageserve/5a7a3c9331358e4955acc63d/416x416.jpg?background=000000&cropX1=1929&cropX2=4914&cropY1=0&cropY2=2984,Andrew Forrest,Metals & Mining , mining,1432.195
3087,4.1,50.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/5a7a56f7a7ea43169012d94d/416x416.jpg?background=000000&cropX1=0&cropX2=2768&cropY1=11&cropY2=2781,James Packer,Gambling & Casinos , casinos,1432.195
3642,3.4,81.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/59f743e531358e542c046cc8/416x416.jpg?background=000000&cropX1=146&cropX2=1197&cropY1=3&cropY2=1055,Lindsay Fox,Logistics ," logistics, real estate",1432.195
6432,2.7,53.0,Female,Australia,https://specials-images.forbesimg.com/imageserve/56a0291ae4b0ed854f5293a4/416x416.jpg?background=000000&cropX1=134&cropX2=690&cropY1=56&cropY2=612,Fiona Geminder,Manufacturing , manufacturing,1432.195
4697,2.3,95.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/59f746ada7ea436b47b488f3/416x416.jpg?background=000000&cropX1=570&cropX2=3215&cropY1=11&cropY2=2658,Stanley Perron,Real Estate ," real estate, retail",1432.195
5139,1.8,93.0,None,Australia,https://specials-images.forbesimg.com/imageserve/3a1cab8f76bd528ed69fa27d5456deba/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=8&cropY2=749,Maurice Alter,Real Estate , real estate,1432.195
5969,1.7,78.0,None,Australia,https://specials-images.forbesimg.com/imageserve/5a7a52d331358e4955acc859/416x416.jpg?background=000000&cropX1=499&cropX2=3662&cropY1=0&cropY2=3160,Gerry Harvey,Fashion & Retail , retail,1432.195
5036,1.6,63.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/5a7b62b54bbe6f2652f4eb94/416x416.jpg?background=000000&cropX1=1589&cropX2=4700&cropY1=162&cropY2=3274,Richard White,Technology , software,1432.195
1196,1.5,72.0,Female,Australia,https://specials-images.forbesimg.com/imageserve/5a7a596c31358e4955acc8e9/416x416.jpg?background=000000&cropX1=1125&cropX2=3433&cropY1=12&cropY2=2320,Judith Neilson,Finance and Investments , investments,1432.195
5070,1.3,94.0,None,Australia,https://specials-images.forbesimg.com/imageserve/59f74a37a7ea436b47b48aab/416x416.jpg?background=000000&cropX1=2&cropX2=1173&cropY1=73&cropY2=1245,Len Ainsworth,Gambling & Casinos , betting machines,1432.195
6219,1.3,30.0,Female,Australia,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269,Ginia Rinehart,Metals & Mining , trust fund,1432.195
8346,1.1,66.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/ecaea0c06abbd1976a433bac8bbc4571/416x416.jpg?background=000000&cropX1=0&cropX2=742&cropY1=2&cropY2=745,Alan Rydge,Real Estate , entertainment,1432.195
5473,1.0,64.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/0557a8ea2c33392fcfe0f04570cba9a3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852,Huang Bingwen,Manufacturing , packaging,1432.195
1682,1.0,70.0,Male,Australia,https://specials-images.forbesimg.com/imageserve/59f74dd231358e542c046fcf/416x416.jpg?background=000000&cropX1=4&cropX2=996&cropY1=116&cropY2=1109,Paul Little,Real Estate ," logistics, real estate",1432.195
3236,5.6,,Male,Singapore,https://specials-images.forbesimg.com/imageserve/6c8f2163dc502eb7562971f3f311e036/416x416.jpg?background=000000&cropX1=361&cropX2=3071&cropY1=626&cropY2=3338,Kwee Family,Real Estate , Real Estate,364.157
7245,2.6,64.0,Male,Singapore,https://specials-images.forbesimg.com/imageserve/55a5909fe4b05c2c3431eb38/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,Raj Kumar & Kishin Rk,Real Estate , real estate,364.157
4462,2.2,65.0,None,Singapore,https://specials-images.forbesimg.com/imageserve/5a80f0caa7ea431690133ec9/416x416.jpg?background=000000&cropX1=238&cropX2=1550&cropY1=5&cropY2=1319,Peter Lim,Finance and Investments , investments,364.157
6825,2.1,65.0,None,Singapore,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827,Choo Chong Ngen,Real Estate , hotels,364.157
8057,2.0,69.0,None,Singapore,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099,Sam Goi,Food and Beverage , frozen foods,364.157
3261,1.7,74.0,Male,Singapore,https://specials-images.forbesimg.com/imageserve/58c07bad4bbe6f0e558835c3/416x416.jpg?background=000000&cropX1=40&cropX2=683&cropY1=19&cropY2=662,Lim Oon Kuin,Energy , oil trading,364.157
7430,1.4,70.0,None,Singapore,https://specials-images.forbesimg.com/imageserve/57a0c36b4bbe6f11ca506817/416x416.jpg?background=000000&cropX1=0&cropX2=686&cropY1=2&cropY2=688,Oei Hong Leong,Finance and Investments , investments,364.157
3005,5.6,73.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/5ac24fd1a7ea432fbc1dc84d/416x416.jpg?background=000000&cropX1=326&cropX2=2652&cropY1=229&cropY2=2557,Shigenobu Nagamori,Manufacturing , motors,4970.916
8417,5.5,53.0,None,Japan,https://specials-images.forbesimg.com/imageserve/5ac2504c4bbe6f2310f13b42/416x416.jpg?background=000000&cropX1=1729&cropX2=4186&cropY1=1222&cropY2=3681,Hiroshi Mikitani,Fashion & Retail , online retail,4970.916
1156,5.0,87.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844,Keiichiro Takahara,Manufacturing , diapers,4970.916
5591,4.1,53.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/5ac2512f31358e4112b68a20/416x416.jpg?background=000000&cropX1=9&cropX2=1413&cropY1=9&cropY2=1413,Yasumitsu Shigeta,Telecom , mobile phone retailer,4970.916
9141,2.2,69.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637,Takao Yasuda,Fashion & Retail , retail,4970.916
1273,2.0,64.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628,Satoshi Suzuki,Fashion & Retail , cosmetics,4970.916
5147,1.2,71.0,Male,Japan,https://specials-images.forbesimg.com/imageserve/5ac257b7a7ea432fbc1dc9b6/416x416.jpg?background=000000&cropX1=2457&cropX2=3971&cropY1=691&cropY2=2204,Eiichi Kuriwada,Logistics , package delivery,4970.916
8583,1.1,65.0,None,Japan,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Hideyuki Busujima,Gambling & Casinos , pachinko machines,4970.916
5538,5.4,42.0,Female,Denmark,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568,Sofie Kirk Kristiansen,Manufacturing , Lego,352.05800000000005
5514,5.4,,Male,Denmark,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737,Thomas Kirk Kristiansen,Manufacturing , Lego,352.05800000000005
2276,5.4,,Female,Denmark,https://specials-images.forbesimg.com/imageserve/5a87083431358e4955ad9fd8/416x416.jpg?background=000000&cropX1=546&cropX2=1857&cropY1=0&cropY2=1312,Agnete Kirk Thinggaard,Manufacturing , Lego,352.05800000000005
9597,4.8,59.0,None,Turkey,https://specials-images.forbesimg.com/imageserve/97fc228669c9fca0e18d1de9ab1f9021/416x416.jpg?background=000000&cropX1=47&cropX2=683&cropY1=82&cropY2=719,Murat Ulker,Food and Beverage , food,766.5089999999999
8288,4.0,50.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/58b73d2f4bbe6f0e5587d21e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,Erman Ilicak,Construction & Engineering , construction,766.5089999999999
9947,2.7,55.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/5a70e937a7ea43169012254c/416x416.jpg?background=000000&cropX1=81&cropX2=946&cropY1=460&cropY2=1325,Mustafa Kucuk,Fashion & Retail , fashion retail,766.5089999999999
6096,2.4,54.0,None,Turkey,https://specials-images.forbesimg.com/imageserve/5a81480731358e4955ad32d9/416x416.jpg?background=000000&cropX1=0&cropX2=798&cropY1=2&cropY2=800,Ferit Faik Sahenk,Diversified , diversified,766.5089999999999
5699,1.7,68.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/416x416.jpg?background=000000&cropX1=117&cropX2=1154&cropY1=325&cropY2=1362,Sezai Bacaksiz,Diversified , diversified,766.5089999999999
2150,1.7,80.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/58b75117a7ea431f321a6fd6/416x416.jpg?background=000000&cropX1=11&cropX2=697&cropY1=73&cropY2=759,Sefik Yilmaz Dizdar,Fashion & Retail , fashion retail,766.5089999999999
2130,1.6,50.0,None,Turkey,https://specials-images.forbesimg.com/imageserve/5a8e03d931358e4955ae00a8/416x416.jpg?background=000000&cropX1=8&cropX2=3648&cropY1=16&cropY2=3659,Melih Abdulhayoglu,Technology , internet security,766.5089999999999
2978,1.6,62.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/56cc5317e4b062f6b59a5069/416x416.jpg?background=000000&cropX1=174&cropX2=730&cropY1=45&cropY2=601,Turgay Ciner,Diversified , diversified,766.5089999999999
8504,1.4,72.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/6a5d969225b243a7b1ff472d30df6cff/416x416.jpg?background=000000&cropX1=69&cropX2=660&cropY1=169&cropY2=760,Mehmet Hattat,Diversified , diversified,766.5089999999999
7866,1.3,72.0,Female,Turkey,https://specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584,Deniz Sahenk,Diversified , diversified,766.5089999999999
8011,1.3,54.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Ayhan Tosyali,Metals & Mining , steel,766.5089999999999
6410,1.3,52.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Fatih Tosyali,Metals & Mining , steel,766.5089999999999
4506,1.2,60.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Mehmet Sinan Tara,Construction & Engineering , construction,766.5089999999999
2005,1.1,45.0,Female,Turkey,https://specials-images.forbesimg.com/imageserve/43cf0251db56b4feefcd4ddd877d09ed/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=31&cropY2=772,Fatma Tuba Yazici,Diversified , diversified,766.5089999999999
2239,4.7,66.0,None,Malaysia,https://specials-images.forbesimg.com/imageserve/5a7fc5e3a7ea431690133158/416x416.jpg?background=000000&cropX1=409&cropX2=1898&cropY1=53&cropY2=1543,Lim Kok Thay,Gambling & Casinos , casinos,354.348
3118,3.3,70.0,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/58b5dcf9a7ea431f321a57a7/416x416.jpg?background=000000&cropX1=55&cropX2=633&cropY1=160&cropY2=739,Chen Lip Keong,Gambling & Casinos ," casinos, property, energy",354.348
4126,2.6,82.0,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,Lau Cho Kun,Diversified ," palm oil, property",354.348
4368,1.9,66.0,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/34ecc96674c89b47c3c26a4fd3c61898/416x416.jpg?background=000000&cropX1=171&cropX2=569&cropY1=77&cropY2=475,Syed Mokhtar Albukhary,Diversified ," engineering, energy, construction",354.348
6301,1.1,83.0,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/e3e7e9c8c53ae71eaaa4fe81fad75e44/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=3&cropY2=704,Tiong Hiew King,Diversified ," timber, media",354.348
9836,4.4,51.0,None,Norway,https://specials-images.forbesimg.com/imageserve/58a38de731358e1a35ab63f5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Johan Johannson,Fashion & Retail , grocery stores,434.751
9901,3.6,88.0,Male,Norway,https://specials-images.forbesimg.com/imageserve/58a386e64bbe6f0e5586cff9/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,Arne Wilhelmsen,Logistics , cruise ships,434.751
8945,1.4,20.0,Female,Norway,https://specials-images.forbesimg.com/imageserve/58a383764bbe6f0e5586cfc6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,Alexandra Andresen,Diversified , investments,434.751
7205,1.4,22.0,Female,Norway,https://specials-images.forbesimg.com/imageserve/58a3900f31358e1a35ab63fe/416x416.jpg?background=000000&cropX1=103&cropX2=744&cropY1=93&cropY2=734,Katharina Andresen,Diversified , investments,434.751
9940,4.3,49.0,Male,Vietnam,https://specials-images.forbesimg.com/imageserve/5a8139ee4bbe6f2652f546ef/416x416.jpg?background=000000&cropX1=1139&cropX2=2029&cropY1=12&cropY2=901,Pham Nhat Vuong,Diversified , diversified,244.94799999999998
4613,4.2,61.0,Male,Finland,https://specials-images.forbesimg.com/imageserve/956147a56d019eb6687c1186da18dab1/416x416.jpg?background=000000&cropX1=3&cropX2=597&cropY1=6&cropY2=601,Antti Herlin,Manufacturing ," elevators, escalators",273.961
7133,2.0,78.0,Male,Finland,https://specials-images.forbesimg.com/imageserve/58b739304bbe6f0e5587d172/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=176&cropY2=920,Antti Aarnio-Wihuri,Diversified , diversified,273.961
2106,2.0,51.0,Male,Finland,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,Mika Anttonen,Energy , oil & gas,273.961
7871,1.5,53.0,Female,Finland,https://specials-images.forbesimg.com/imageserve/b741e71d3d0dfc959f5bb38b566cebd6/416x416.jpg?background=000000&cropX1=39&cropX2=712&cropY1=92&cropY2=766,Ilona Herlin,Manufacturing ," elevators, escalators",273.961
5530,3.4,59.0,Male,Peru,https://specials-images.forbesimg.com/imageserve/5a7fda0131358e4955ad22ba/416x416.jpg?background=000000&cropX1=99&cropX2=1496&cropY1=290&cropY2=1688,Carlos Rodriguez-Pastor,Finance and Investments , finance,222.238
8863,1.4,54.0,Male,Peru,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776,Eduardo Hochschild,Metals & Mining , mining,222.238
4197,2.9,80.0,Male,Netherlands,https://specials-images.forbesimg.com/imageserve/5a7fd607a7ea4316901331ed/416x416.jpg?background=000000&cropX1=27&cropX2=579&cropY1=11&cropY2=563,Hans Melchers,Finance and Investments ," chemicals, investments",913.658
8289,2.9,84.0,Male,Netherlands,https://specials-images.forbesimg.com/imageserve/5ac9596c31358e4112b72044/416x416.jpg?background=000000&cropX1=1236&cropX2=2297&cropY1=384&cropY2=1444,Ralph Sonnenberg,Manufacturing , blinds,913.658
6912,2.1,63.0,None,Netherlands,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088,John De Mol,Media & Entertainment , television,913.658
9666,1.6,56.0,Male,Netherlands,https://specials-images.forbesimg.com/imageserve/5a9094b131358e79a28a1f6f/416x416.jpg?background=000000&cropX1=121&cropX2=742&cropY1=0&cropY2=621,Robert Defares,Finance and Investments , electronic trading,913.658
5423,2.6,42.0,Male,Czech Republic,https://specials-images.forbesimg.com/imageserve/5a7dd3b3a7ea431690131739/416x416.jpg?background=000000&cropX1=3&cropX2=1180&cropY1=3&cropY2=1179,Daniel Kretinsky,Energy , energy generation,245.226
3845,1.3,54.0,Male,Czech Republic,https://specials-images.forbesimg.com/imageserve/5a7dd4e9a7ea431690131787/416x416.jpg?background=000000&cropX1=1134&cropX2=2843&cropY1=0&cropY2=1710,Pavel Tykac,Metals & Mining , coal mines,245.226
2539,2.5,64.0,None,Philippines,https://specials-images.forbesimg.com/imageserve/58a07315a7ea431f321954f5/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=298&cropY2=1012,Ramon Ang,Food and Beverage , Diversified,330.91
2663,2.5,56.0,Male,Greece,https://specials-images.forbesimg.com/imageserve/58c3faf5fc4965181f190d24fe507787/416x416.jpg?background=000000&cropX1=216&cropX2=643&cropY1=87&cropY2=514,Aristotelis Mistakidis,Metals & Mining ," mining, commodities",218.032
2825,2.3,64.0,None,Kazakhstan,https://specials-images.forbesimg.com/imageserve/5a7fbd0a4bbe6f2652f535a1/416x416.jpg?background=000000&cropX1=1097&cropX2=3120&cropY1=29&cropY2=2051,Alijan Ibragimov,Metals & Mining ," mining, metals",170.53900000000002
6043,2.2,57.0,Male,Morocco,https://specials-images.forbesimg.com/imageserve/5a7fd2694bbe6f2652f536c4/416x416.jpg?background=000000&cropX1=238&cropX2=2345&cropY1=5&cropY2=2114,Aziz Akhannouch,Diversified ," petroleum, diversified",118.495
7371,2.1,65.0,Male,Belgium,https://specials-images.forbesimg.com/imageserve/5a7b7892a7ea43169012ee26/416x416.jpg?background=000000&cropX1=549&cropX2=3149&cropY1=11&cropY2=2610,Patokh Chodiev,Metals & Mining ," mining, metals",531.7669999999999
9679,1.6,89.0,None,Egypt,https://specials-images.forbesimg.com/imageserve/5a7ddaf0a7ea43169013188a/416x416.jpg?background=000000&cropX1=7&cropX2=3276&cropY1=155&cropY2=3426,Mohamed Al Fayed,Fashion & Retail ," retail, investments",250.895
8450,1.6,73.0,None,Lebanon,https://specials-images.forbesimg.com/imageserve/589fcfdf4bbe6f0e5586905e/416x416.jpg?background=000000&cropX1=3&cropX2=742&cropY1=40&cropY2=780,Robert Mouawad,Service , fine jewelry,56.638999999999996
8493,1.6,44.0,None,Ukraine,https://specials-images.forbesimg.com/imageserve/5a814e8931358e4955ad330f/416x416.jpg?background=000000&cropX1=67&cropX2=1440&cropY1=0&cropY2=1374,Kostyantin Zhevago,Metals & Mining , mining,130.832
7767,1.5,50.0,None,Ukraine,https://specials-images.forbesimg.com/imageserve/e49a1f5b0da26b59b05a4a9db6ab9297/416x416.jpg?background=000000&cropX1=19&cropX2=707&cropY1=55&cropY2=743,Yuriy Kosiuk,Food and Beverage , agriculture,130.832
4214,1.2,56.0,None,Ukraine,https://specials-images.forbesimg.com/imageserve/56cc590ce4b062f6b59a507b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=156&cropY2=899,Henadiy Boholyubov,Diversified ," banking, investments",130.832
8855,1.0,55.0,Male,Ukraine,https://specials-images.forbesimg.com/imageserve/58a3b8e431358e1a35ab65c4/416x416.jpg?background=000000&cropX1=16&cropX2=744&cropY1=47&cropY2=775,Vadim Novinsky,Metals & Mining , steel,130.832
6059,1.5,67.0,Female,Nigeria,https://specials-images.forbesimg.com/imageserve/5a7fd86e4bbe6f2652f53728/416x416.jpg?background=000000&cropX1=287&cropX2=2280&cropY1=9&cropY2=2000,Folorunsho Alakija,Energy , oil,397.27
2423,1.4,72.0,Male,Kuwait,https://specials-images.forbesimg.com/imageserve/58d3cbeb4bbe6f0e5589280b/416x416.jpg?background=000000&cropX1=0&cropX2=1497&cropY1=57&cropY2=1554,Kutayba Alghanim,Diversified , diversified,141.678
8882,1.2,58.0,Male,Qatar,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782,Hamad Bin Jassim Bin Jaber Al Thani,Finance and Investments , investments,192.00900000000001
5517,1.2,45.0,Male,Poland,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727,Tomasz Biernacki,Fashion & Retail , supermarkets,585.783
9275,1.2,79.0,Male,Romania,https://specials-images.forbesimg.com/imageserve/5a8072a931358e4955ad284f/416x416.jpg?background=000000&cropX1=335&cropX2=3162&cropY1=293&cropY2=3122,Ion Tiriac,Finance and Investments ," banking, insurance",239.553
2538,1.1,61.0,None,Argentina,https://specials-images.forbesimg.com/imageserve/5a7a303231358e4955acc511/416x416.jpg?background=000000&cropX1=1360&cropX2=2600&cropY1=180&cropY2=1419,Julio Patricio Supervielle,Finance and Investments , banking,518.475
5032,1.0,26.0,Male,Ireland,https:http://specials-images.forbesimg.com/imageserve/58586292a7ea431d601b5365/416x416.jpg?background=000000&cropX1=42&cropX2=718&cropY1=151&cropY2=828,John Collison,Technology , Stripe,382.48699999999997
